dt_year_month,ap_group_name,user_count,upload_bytes,download_bytes,session_time
201909,우도-천진항( 마을정보센타),2901,2847518746,45659026744,8947040
201909,월정리 해변,4964,26727230243,45647104125,26811766
201909,자치경찰단 서귀포지역경찰대,7891,2880976893,20987300496,6111531
201909,절물자연휴양림,2235,17370710446,87716337713,31081829
201909,제주도의회,6920,2979592948,18800309384,30855236
201909,제주도청,3693,1177260612,10119755401,13561074
201909,제주별빛누리공원,101,133941491,1748492814,362726
201909,중문관광단지입구 (남),9418,1257664705,3227766894,4149803
201909,중문동(남),17026,1222617974,24565482537,10690518
201909,중앙로 사거리,15175,4981537047,35656577794,49823800
201909,지하상가,11910,35869069265,4.7219E+11,658389746
201909,추사적거지,2874,3863768878,32738026224,3898294
201909,토평마을회관(서),5539,1076499503,20667921589,8324589
201909,하모2리,11191,2380371918,24195505927,9004979
201909,한국야구명예전당,436,15023658030,2.52958E+11,2971167
201909,한담동(버스)남,4056,7123316297,21166051117,11419510
201909,한림읍사무소,2443,1038302419,13196607754,8549043
201909,해양경비안전센터 (고산출장소),761,1008228886,2776485431,2475911
201909,화북남문,10237,2012298943,26023563590,32590772
201909,화북휴먼시아(화북4상가),2529,4311748366,41317457586,6790880
201907,20코스,5316,22409112737,94562195336,22309246
201907,7-1코스,10571,9369921112,2.09037E+11,9056245
201907,7코스,3382,7757909816,1.48246E+11,8172360
201907,GS25 서광점,3113,2590431075,33764628413,4229018
201907,교래자연휴양림,2298,14900064447,2.04492E+11,20692045
201907,구좌읍1,5871,5762151618,38706116739,20743948
201907,구좌읍4,1031,751639906,5210381597,4854782
201907,그리스신화박물관,1800,1465854892,7139590947,6141409
201907,김녕미로공원-1,638,2216691408,4827495914,1845644
201907,남녕고등학교(하와이오피스텔),58342,19602896358,1.3768E+11,182877385
201907,남원읍사무소,2734,1519790299,25629669393,4700970
201907,노형제1근린공원,7890,4083957821,50567231218,31636022
201907,다이나믹메이즈,930,4997244398,52060657159,1800308
201907,대유대림아파트,15374,4747346998,46224520452,57524586
201907,대유산업,411,4493851237,1.23686E+11,4099693
201907,도련1동(버스),2358,2444196669,19968753670,7816562
201907,동문로터리,30618,17026477953,1.34115E+11,59056663
201907,동미빌딩,25075,10921947020,1.7843E+11,11160173
201907,동홍동주민센터,4331,4217434332,2.64019E+11,6955820
201907,로케디오월드,4,2053499,11400950,14885
201907,매일올레시장주차장,3287,2154023999,24388090706,1693582
201907,모슬포중앙시장,6332,8645889579,75942810953,10663803
201907,바오젠거리,15136,14793011372,1.29187E+11,62567980
201907,발자국화석지관리사무소,1278,729752792,38646546378,1254986
201907,보건환경연구원,1026,589725462,7407492902,4399728
201907,사라봉오거리,13717,5455098131,22371034737,47814829
201907,삼무공원,72636,54202089532,4.07134E+11,237953203
201907,삼성혈-3,6125,697216567,10850720466,10260387
201907,새연교,3433,40035082974,1.72232E+11,5380498
201907,서귀북초등학교(동),31491,21082314093,2.70796E+11,22760122
201907,서귀포매일올레시장,30689,76237389231,1.09482E+12,74762252
201907,서귀포시 자기주도학습지원센터,1734,800926221,15354278657,1469942
201907,서귀포전천후게이트볼장,5081,1836879228,12441256271,4004682
201907,서귀포천문과학문화관,167,4296470563,91644220578,2185590
201907,서복전시관,1173,2004514018,34215544447,1434013
201907,선녀와나무꾼테마공원,660,3221872162,7113568113,3061245
201907,섭지코지,1394,8623843962,29690780649,2570354
201907,성읍랜드,3254,3358491755,32332249136,2310041
201907,소암현중화기념관,1328,25273618532,1.34734E+11,6304760
201907,소인국테마파크,3789,27449285786,2.08617E+11,10115298
201907,솔동산 문화의 거리,16961,34800813288,3.67195E+11,22721018
201907,송악산,2589,6519257399,23466407781,2863457
201907,수운공원,692,873800706,33928144337,811168
201907,아모렉스리조트,4022,4936855557,21700157215,13763204
201907,안덕계곡,3036,1858171032,14968430988,2646388
201907,애월읍4,5110,2240085062,20067652018,18302527
201907,예래생태체험관,712,1676145107,26858150458,1150846
201907,용담공원,5020,14382362142,69170939695,11810902
201907,용문마을(서),16458,2029679642,14128140675,60177842
201907,"용연, 용두암",6510,18219715352,53683343980,18948001
201907,"우도- 우도봉입구,돌칸이해변",822,7670724201,97944405718,2072833
201907,우도-우도면복지회관 앞,1429,6462009313,43244954220,2740857
201907,우도-하고수동해수욕장,3557,33100706213,1.45535E+11,8721380
201907,월정리 해변,6268,33698612692,82322646019,37134386
201907,이도공원,4960,2100355682,20067619286,15438808
201907,이도주공아파트,20154,3557649988,32565402764,37441199
201907,이호동주민센터,1156,2948759460,14698521409,4669377
201907,제주4․3평화공원,780,4689007194,18552116417,2411036
201907,제주공항 입구 공영주차장,82,42729523,649658484,267164
201907,제주국제공항,28205,30377657463,2.1652E+11,69825357
201907,제주대학교병원,8497,4542502734,19013897451,25841773
201907,제주도청,3409,1204053182,11858959396,12398574
201907,제주시 평생학습센터,5803,4247763479,45986226747,20298888
201907,제주여자상업고등학교,24446,14650103664,1.137E+11,74293945
201907,제주은행(북),34006,16398715252,2.22713E+11,16234251
201907,제주중앙고등학교,3562,2510273928,9574102766,10951660
201907,제주해녀박물관,1095,8891831516,32805580035,3665238
201907,종합경기장(광장 제외),2656,8922910814,1.04333E+11,15656245
201907,중앙공원,10696,3253866819,59257489781,6045724
201907,중앙로터리,20262,15332369799,2.09646E+11,14937191
201907,천지동 아랑조을거리,9535,10934250444,1.72102E+11,14017341
201907,코코몽 주차장,3081,5468847027,13811117042,2342556
201907,탑동 테마거리,8009,8221464071,42533095266,15037120
201907,퐁낭 작은 도서관 앞 공영주차장(비석거리),18269,5864267454,87202902539,10925133
201907,표선 해비치 해변,6845,35725658225,2.30404E+11,14533809
201907,표선면6,16545,11798906249,1.31209E+11,12029014
201907,표선해수욕장 주차장,5726,5288231837,98580681644,4852816
201907,한경면사무소,2387,10079050027,99851854515,11777569
201907,한국폴리텍대학 제주캠퍼스,854,379962592,2025218207,3025436
201907,한담해변,6701,27577497881,58069854680,37605378
201907,한라병원,20854,15897121109,2.20944E+11,16075336
201907,한라수목원,25347,41994426242,2.33231E+11,144511510
201907,한림공원 인근 공영주차장,3565,10088068723,49387864437,13501220
201907,함덕농협지소(북),22616,6786469792,65515716128,65811563
201907,함덕비석거리(남),11642,6688796342,55578285284,36512275
201907,항몽유적지,1269,14722165341,27932145670,3894250
201907,해양경비안전센터 (고산출장소),796,2593781370,4697347985,2800885
201907,화북동주민센터,948,564004598,8691762424,3896872
201907,환상숲,772,1797810363,9300379327,2933834
201907,흑돼지 거리,21895,7119330339,57586463079,54777995
201908,,1305715,3.65951E+12,1.99629E+13,5921031163
201908,14코스,2694,3311353329,38919544536,13861522
201908,15코스,2797,4564646882,31128539007,13396296
201908,GS25 중문사거리점,5410,2120345905,11955927371,3085719
201908,건강과성박물관,2831,3174283316,8994705530,2026854
201908,광양,2324,1464924468,9561925416,8051712
201908,구좌읍5,1731,848974869,5057978025,5852923
201908,구좌읍9,1082,368489791,1541528451,3329326
201908,구좌읍사무소,4869,831066474,9293853559,16269571
201908,국제평화센터,630,8349657126,1.0828E+11,12665921
201908,금능으뜸원 해변,5208,25643263724,98744590935,25708550
201908,기당미술관,1249,3588735130,18791870838,1843811
201908,꿈바당도서관-1,1842,2679255667,14799020495,6139540
201908,남녕고등학교(하와이오피스텔),59368,16698986877,1.23854E+11,193767960
201908,남원읍2,7770,2710277216,26600126157,3542008
201908,대정 영어교육도시,3590,10945067810,1.59045E+11,8302379
201908,대정읍2,8273,5319538392,68213468668,4745968
201908,도두봉공원,3965,3074929918,19624815699,4037442
201908,도련1동(버스),2410,1439179753,21723781855,7948042
201908,동문로터리,30217,19656982391,1.38528E+11,59835951
201908,동문시장,38588,1.10375E+11,1.11389E+12,444332894
201908,동산교,23344,7726525388,94774955032,51966274
201908,동홍동주민센터,4154,5898653707,3.18867E+11,7512174
201908,문화의 거리,23905,20259046469,1.13677E+11,50626488
201908,민속자연사박물관,668,5468221582,26123736583,2061732
201908,방일리공원,6858,3267114013,20815469908,24962723
201908,번개과학체험관,1310,7018512057,44232366301,3710243
201908,보목하수처리장,616,8792763591,46455743200,2491793
201908,비체올린,370,5542038857,61975839408,4899540
201908,산천단 한국폴리텍대학(버스),9131,5877104626,51876962000,32771921
201908,삼양2동,15925,3926530140,44725224070,61232280
201908,삼양동선사유적,1264,2061684163,24958880854,3180323
201908,삼양동주민센터(북),4848,1522579146,17746678524,15123727
201908,서귀포여자고등학교(북),20856,24757242156,4.37143E+11,20082180
201908,서귀포자연휴양림(관리동랙),1171,4831509207,25313435192,3184224
201908,서문시장,15495,9921412069,1.07555E+11,57321934
201908,서부농업기술센터,349,128426240,1069697504,1383585
201908,서사라 문화거리,11845,4932033722,43076947275,63642355
201908,선흘곶자왈 생태숲,604,4286014223,58945514573,4748950
201908,성산읍 공영주차장,4095,3554527302,11872454574,2255664
201908,세계성문화박물관(2층),1788,1090644966,10575240579,4186471
201908,세계자동차박물관,1328,12861379638,62914059179,5470676
201908,세화오일장 인근 주차장,3203,2031281434,13023346171,10088063
201908,수운공원,876,769937069,17273504185,1092713
201908,신산공원,2646,1181953285,8756503066,9548785
201908,신제주로터리,13315,7350920930,90624706993,9885293
201908,아쿠아플라넷,3248,34512331156,2.0951E+11,8463960
201908,안덕계곡 주차장,3627,1560550334,20317678289,3341370
201908,안덕면4,11050,2847562006,36034724898,2404076
201908,애월국민체육센터,2019,5788039137,62967579814,7154832
201908,양지공원,310,184297139,4819538122,1176893
201908,영어교육도시119센터,619,5242900027,28439684385,4120818
201908,영천동주민센터,3719,3517812665,57193345190,6694227
201908,예래동주민센터,646,816234801,7051919319,721911
201908,외도동주민센터,16178,1428545134,12028109175,19776436
201908,우도-망루등대,1406,9971098364,23790316068,1348159
201908,운진항,4768,54264286312,2.42336E+11,20899858
201908,이호동주민센터,1176,566479073,8925334757,4688440
201908,인화초등학교,16543,5777100812,48096560050,49480958
201908,정존마을,35819,15498618409,1.31992E+11,137052794
201908,제주다원,72,271837831,547489453,2335386
201908,제주대학교교육대학,28068,6113997059,93673702895,80552127
201908,제주도청 2청사,4841,3209774082,31102522394,17859961
201908,제주민속박물관,302,6234717733,5896140086,1450959
201908,제주장미불빛축제,1725,3833031492,7605171193,5541393
201908,제주종합경기장,6062,2369769529,29172771189,13460358
201908,제주추사관,519,906348766,2657256867,442217
201908,제주항국제여객터미널,4506,80885913230,7.17483E+11,21251282
201908,제주항연안여객터미널,2621,1.4551E+11,5.18555E+11,9419513
201908,종합경기장(광장 제외),2518,10056849444,91124872729,14594370
201908,주공아파트5단지,14788,5529323205,56935076603,6414637
201908,주상절리대,2082,5769159963,22621891417,2214502
201908,중문관광단지,18428,60383989858,3.09933E+11,32228922
201908,중앙로터리,19714,19397716684,2.16782E+11,15709780
201908,청소년문화의집(북),19789,10324424205,2.44468E+11,15332374
201908,탐라도서관,8707,2929428554,17655726094,30741265
201908,표선면사무소,2291,13458543466,1.18762E+11,4329446
201908,표선해수욕장 주차장,7289,8226956203,99608752852,7007166
201908,하도 해변,1313,9424671818,37289019758,5819444
201908,하모3리,6423,3933343698,65700974645,5807711
201908,한국야구명예전당,443,33618286344,3.37695E+11,2962046
201908,한담해변,7005,26365771763,1.0313E+11,38962518
201908,한라산국립공원,467,3856926224,12723356530,2450141
201908,한림공원 (협재․쌍용굴),1482,10454801485,9942418666,6684373
201908,한림공원 인근 공영주차장,3533,5710406243,29331700980,12815705
201908,한림종합운동장,5105,10315837728,1.14499E+11,26618326
201908,한림체육관,1286,324883834,5048071368,978083
201908,한마음공원,3621,2809293071,23624275259,12320778
201908,함덕 서우봉 해변,20867,80476676258,3.77514E+11,129133104
201908,해양경비안전센터 (고산출장소),657,3358026412,4694030774,2161757
201908,헬로키티 아일랜드,4330,26313567304,75744024097,4793966
201908,현대산부인과,28293,17297708693,2.22067E+11,17623007
201908,협재 해변,10235,23739632871,66083517806,41408618
201908,협재해변,8509,67494512667,2.46749E+11,25805395
201908,효돈초등학교(북),6595,5669206159,85819705511,8218936
201909,10-1코스,752,8379494662,48558090469,8076331
201909,11코스,2320,251505807,5213288769,1228694
201909,13코스,1405,6432393500,39749098156,7844659
201909,15코스,2654,7027440708,51314185906,14809143
201909,1코스 시작점,1743,840320041,7583680231,2518226
201909,2코스,3282,599221265,6360317657,6230915
201909,관음사 휴게소,996,7292589052,19146834610,4129314
201909,광치기해변,13094,5987583358,10744966653,8524598
201909,교래자연휴양림,2841,10587331741,1.07076E+11,16521817
201909,구좌읍3,2265,323889076,2556911485,7841267
201909,그레이스호텔,1738,594682089,6981970558,6412889
201909,그리스신화박물관,1787,3221642705,5724982614,6130278
201909,금산공원,663,673210241,6613876590,3887374
201909,기당미술관,1566,444795846,2231105132,2053866
201909,김녕 성세기 해변,2554,9225723649,42195428617,11526511
201909,꿈바당도서관-1,1321,1489085258,3791919028,4713935
201909,꿈바당도서관-2,1042,826472954,16019792008,3698898
201909,남녕고등학교(하와이오피스텔),56739,14624373933,1.07712E+11,188098407
201909,남서광마을입구(남),25441,6449037650,55633909699,71596568
201909,남원생활체육관,1585,2583840342,76156825783,7153610
201909,남원읍2,9322,506464142,7990122996,5122795
201909,다이나믹메이즈,988,1596336203,18341531017,2025875
201909,더마파크,744,7116976965,60827260296,6013870
201909,돈내코,940,1030746340,25876210080,3514373
201909,만장굴,2163,13424607584,67673510420,12462667
201909,모구리야영장,794,8513369735,1.15119E+11,17360798
201909,문예회관,31678,16092870480,2.12384E+11,97638070
201909,문화공원,6755,3142858120,42689619873,10676710
201909,믿거나말거나박물관,6574,3736127573,21793334633,7160499
201909,방림원,221,1295233024,1309091447,739326
201909,봉개동주민센터,652,1713222160,58859493201,2539170
201909,비체올린,182,2090172791,17107310305,2132487
201909,빅볼랜드,348,607899804,1276332441,1270413
201909,사계 해안도로,3077,1845223225,2235650643,2098634
201909,삼성여자고등학교(북),18718,982305857,12779885421,6326936
201909,삼성혈 인근 공영주차장,6794,2107494023,24597644343,21371052
201909,삼양초등학교(남),17285,15172629043,1.3563E+11,54453426
201909,새연교안내소,3315,2305416959,12732772996,4550840
201909,서귀포매일올레시장,31188,25354384948,3.03745E+11,76361586
201909,서귀포성당 뒤 주차장(솔동산로근처),2279,610978233,3330711504,4324113
201909,서귀포시 구 버스터미널,20560,2990572714,46944089570,12766949
201909,서귀포시 자기주도학습지원센터,1994,551729190,6228181798,1968887
201909,서부농업기술센터,371,588939928,4319091500,1595093
201909,선흘곶자왈 생태숲,519,2725648162,40023832753,4082924
201909,성읍민속마을-성읍관리실,2122,4380846820,47475780263,5292378
201909,세화 해변,5189,10385145329,52475182902,25088804
201909,수목원테마파크,957,962418629,3313619527,3167540
201909,신양 섭지코지 해변,4976,1154167662,12266432597,4580542
201909,신재생에너지관,257,1618906934,5668542054,1290205
201909,신흥리(마을입구) 함덕고등학교(남),6600,4913157302,47440823466,23577197
201909,안덕계곡 주차장,3716,524428884,5473515125,3568356
201909,애월국민체육센터,1472,1194678669,25328592509,5792742
201909,애월읍4,5305,3054730837,21298872093,18215317
201909,엉또폭포,934,2388199724,10371544992,1457638
201909,오일시장 일대 공영주차장,3483,2314979713,33348651117,12990489
201909,원노형,19859,5451550299,33458629391,55151495
201909,월드컵경기장 대도로변 입구 매표소,23665,8668878211,39013841030,9312791
201909,은남동,27347,13186831722,67315154856,82493401
201909,이도공원,6910,843455240,5714042001,21042710
201909,일도이동공영주차장,13433,1946193743,37195908853,44838402
201909,자연사랑갤러리,186,36867820,189083859,290672
201909,정부제주지방합동청사,27432,7786084205,79565382018,68667936
201909,제대아파트,8283,762914231,5098349606,29191475
201909,제주공룡랜드,1325,1375541905,13559122387,5534164
201909,제주국민체육센터,1785,604037206,17785963172,4848302
201909,제주대학교,25101,21401684453,2.041E+11,95432397
201909,제주도청 2청사,5243,4351395551,41054802223,19012854
201909,제주레일바이크,820,6192876653,57307942326,3194992
201909,제주서커스월드,3608,848849293,15459335049,2965138
201909,제주시민회관,1705,1830096620,17417169670,9035522
201909,제주장미불빛축제,1475,2559096383,7071853323,4785873
201909,제주조랑말타운,770,8435090977,1.28209E+11,14799167
